System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,
NPSAR4,2026-01-05,161716.61,-866.20,106.98,106.98,-26.00,0.00,1293940.84,162608.81,1280772.51,2512.25,-0.94,
NPSAR5,2026-01-05,161716.61,-866.20,106.33,106.33,-26.00,0.00,1293940.84,162608.81,1280772.51,2512.25,-0.55,
NPSAR6,2026-01-05,161817.36,-121.95,106.65,106.64,74.75,0.01,1293940.84,161864.56,1280772.51,1768.00,0.00,
NPSAR7,2026-01-05,161817.36,-121.95,106.90,106.89,74.75,0.01,1293940.84,161864.56,1280772.51,1768.00,0.00,
NPSAR8,2026-01-05,161817.36,-121.95,107.04,107.03,74.75,0.01,1293940.84,161864.56,1280772.51,1768.00,0.00,
NPSAR9,2026-01-05,161817.36,-121.95,110.38,110.37,74.75,0.01,1293940.84,161864.56,1280772.51,1768.00,0.00,
SPSAR1,2026-01-05,159384.61,3606.01,103.29,103.48,-2358.00,-0.18,1293940.84,158136.60,1280772.51,-1959.96,-2.27,
SPSAR10,2026-01-05,365711.18,7623.50,109.99,109.92,1790.32,0.06,2911366.88,356297.36,2881738.12,-3919.90,-0.07,
SPSAR11,2026-01-05,369084.73,547.42,106.84,106.65,5163.87,0.18,2911366.88,363373.44,2881738.12,3156.17,0.00,
SPSAR12,2026-01-05,360102.96,301.24,109.21,109.35,-3817.90,-0.13,2911366.88,363619.62,2881738.12,3402.35,-0.49,
SPSAR13,2026-01-05,369294.80,2435.44,108.63,108.43,5373.94,0.18,2911366.88,361485.42,2881738.12,1268.15,-0.43,
SPSAR2,2026-01-05,160087.61,-1612.95,101.19,101.32,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-3.80,
SPSAR3,2026-01-05,160087.61,-1612.95,104.12,104.25,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-1.40,
SPSAR4,2026-01-05,160401.61,-1176.95,108.69,108.80,-1341.00,-0.10,1293940.84,162919.56,1280772.51,2823.00,-0.24,
SPSAR5,2026-01-05,160087.61,-1612.95,106.31,106.45,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-0.13,
SPSAR6,2026-01-05,160087.61,-1612.95,107.12,107.26,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-0.13,
SPSAR7,2026-01-05,160087.61,-1612.95,106.19,106.33,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-0.13,
SPSAR8,2026-01-05,160087.61,-1612.95,104.98,105.11,-1655.00,-0.13,1293940.84,163355.56,1280772.51,3259.00,-0.12,
SPSAR9,2026-01-05,158828.16,-1612.95,107.18,107.42,-2914.45,-0.23,1293940.84,163355.56,1280772.51,3259.00,-0.22,
NLONG1,2026-01-05,-124.15,-917.54,104.07,104.08,-124.15,-0.01,970455.62,917.54,960579.38,917.54,-0.01,
NLONG10,2026-01-05,944.08,-578.43,101.58,101.48,944.08,0.10,970455.62,578.43,960579.38,578.43,-1.27,
NLONG11,2026-01-05,738.16,-1080.58,99.84,99.76,738.16,0.08,970455.62,1080.58,960579.38,1080.58,-1.24,
NLONG12,2026-01-05,455.01,-578.43,100.12,100.07,455.01,0.05,970455.62,578.43,960579.38,578.43,-1.14,
NLONG13,2026-01-05,462.94,0.00,97.22,97.17,462.94,0.05,970455.62,0.00,960579.38,0.00,-3.24,
NLONG14,2026-01-05,462.94,0.00,97.07,97.02,462.94,0.05,970455.62,0.00,960579.38,0.00,-3.39,
NLONG15,2026-01-05,462.94,0.00,98.11,98.06,462.94,0.05,970455.62,0.00,960579.38,0.00,-3.50,
NLONG16,2026-01-05,462.94,0.00,100.66,100.61,462.94,0.05,970455.62,0.00,960579.38,0.00,-0.83,
NLONG17,2026-01-05,462.94,0.00,97.42,97.37,462.94,0.05,970455.62,0.00,960579.38,0.00,-3.05,
NLONG18,2026-01-05,462.94,0.00,97.11,97.06,462.94,0.05,970455.62,0.00,960579.38,0.00,-3.35,
NLONG19,2026-01-05,462.94,0.00,100.04,99.99,462.94,0.05,970455.62,0.00,960579.38,0.00,-1.58,
NLONG2,2026-01-05,944.08,-578.43,101.69,101.59,944.08,0.10,970455.62,578.43,960579.38,578.43,0.00,
NLONG20,2026-01-05,462.94,0.00,101.28,101.23,462.94,0.05,970455.62,0.00,960579.38,0.00,-0.44,
NLONG21,2026-01-05,453.10,0.00,96.17,96.13,453.10,0.05,970455.62,0.00,960579.38,0.00,-4.06,
NLONG22,2026-01-05,453.10,0.00,95.73,95.69,453.10,0.05,970455.62,0.00,960579.38,0.00,-4.52,
NLONG23,2026-01-05,-708.93,0.00,97.11,97.18,-708.93,-0.07,970455.62,0.00,960579.38,0.00,-3.24,
NLONG24,2026-01-05,-708.93,0.00,97.62,97.69,-708.93,-0.07,970455.62,0.00,960579.38,0.00,-2.38,
NLONG3,2026-01-05,738.16,-917.54,99.71,99.63,738.16,0.08,970455.62,917.54,960579.38,917.54,-1.54,
NLONG4,2026-01-05,455.01,-578.43,97.34,97.29,455.01,0.05,970455.62,578.43,960579.38,578.43,-2.66,
NLONG5,2026-01-05,-124.15,-917.54,106.10,106.11,-124.15,-0.01,970455.62,917.54,960579.38,917.54,-0.01,
NLONG6,2026-01-05,944.08,-578.43,101.62,101.52,944.08,0.10,970455.62,578.43,960579.38,578.43,-0.13,
NLONG7,2026-01-05,738.16,-917.54,100.78,100.70,738.16,0.08,970455.62,917.54,960579.38,917.54,-1.65,
NLONG8,2026-01-05,455.01,-578.43,98.57,98.52,455.01,0.05,970455.62,578.43,960579.38,578.43,-2.67,
NLONG9,2026-01-05,-124.15,-917.54,104.90,104.91,-124.15,-0.01,970455.62,917.54,960579.38,917.54,-0.01,
SLONG1,2026-01-05,-618.33,-174.96,101.00,101.06,-618.33,-0.06,970455.62,174.96,960579.38,174.96,-1.04,
SLONG10,2026-01-05,-19.37,-191.01,100.85,100.85,-19.37,0.00,970455.62,191.01,960579.38,191.01,-2.07,
SLONG11,2026-01-05,294.47,-174.96,103.81,103.78,294.47,0.03,970455.62,174.96,960579.38,174.96,-1.70,
SLONG12,2026-01-05,-237.17,-191.01,99.61,99.63,-237.17,-0.02,970455.62,191.01,960579.38,191.01,-4.21,
SLONG13,2026-01-05,1137.59,0.00,99.51,99.39,1137.59,0.12,970455.62,0.00,960579.38,0.00,-2.88,
SLONG14,2026-01-05,1137.59,0.00,97.23,97.12,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.55,
SLONG15,2026-01-05,1137.59,0.00,100.39,100.27,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.20,
SLONG16,2026-01-05,1137.59,0.00,101.40,101.28,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.54,
SLONG17,2026-01-05,1137.59,0.00,98.77,98.65,1137.59,0.12,970455.62,0.00,960579.38,0.00,-2.51,
SLONG18,2026-01-05,1137.59,0.00,96.62,96.51,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.53,
SLONG19,2026-01-05,1137.59,0.00,101.65,101.53,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.19,
SLONG2,2026-01-05,-19.37,-191.01,100.92,100.92,-19.37,0.00,970455.62,191.01,960579.38,191.01,-1.88,
SLONG20,2026-01-05,1137.59,0.00,102.04,101.92,1137.59,0.12,970455.62,0.00,960579.38,0.00,-4.08,
SLONG21,2026-01-05,464.94,0.00,98.16,98.11,464.94,0.05,970455.62,0.00,960579.38,0.00,-2.00,
SLONG22,2026-01-05,464.94,0.00,95.67,95.62,464.94,0.05,970455.62,0.00,960579.38,0.00,-4.49,
SLONG23,2026-01-05,-439.54,0.00,97.43,97.47,-439.54,-0.05,970455.62,0.00,960579.38,0.00,-3.47,
SLONG24,2026-01-05,-439.54,0.00,97.40,97.44,-439.54,-0.05,970455.62,0.00,960579.38,0.00,-4.25,
SLONG3,2026-01-05,294.47,-174.96,103.05,103.02,294.47,0.03,970455.62,174.96,960579.38,174.96,-4.06,
SLONG4,2026-01-05,-237.17,-191.01,100.19,100.21,-237.17,-0.02,970455.62,191.01,960579.38,191.01,-3.59,
SLONG5,2026-01-05,-618.33,-174.96,100.81,100.87,-618.33,-0.06,970455.62,174.96,960579.38,174.96,-1.48,
SLONG6,2026-01-05,-19.37,-191.01,101.44,101.44,-19.37,0.00,970455.62,191.01,960579.38,191.01,-1.25,
SLONG7,2026-01-05,294.47,-174.96,104.40,104.37,294.47,0.03,970455.62,174.96,960579.38,174.96,-3.51,
SLONG8,2026-01-05,-237.17,-191.01,99.61,99.63,-237.17,-0.02,970455.62,191.01,960579.38,191.01,-4.06,
SLONG9,2026-01-05,-618.33,-174.96,101.19,101.25,-618.33,-0.06,970455.62,174.96,960579.38,174.96,-2.10,
Liquidbees Stock Holdings,2026-01-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2026-01-05,9673981.38,-1703855.16,102.87,102.87,0.00,0.00,11377836.54,11377836.54,8458423.49,3513.05,0.00,
Small Cap Stock Holdings,2026-01-05,33072000.00,0.00,80.99,82.21,-496000.00,-1.48,33568000.00,33568000.00,33320000.00,248000.00,-26.55,
Debt Stock Holdings,2026-01-05,9673981.38,-1703855.16,102.87,102.87,0.00,0.00,11377836.54,11377836.54,8458423.49,3513.05,0.00,
Equity Stock Holdings,2026-01-05,33072000.00,0.00,80.99,82.21,-496000.00,-1.48,33568000.00,33568000.00,33320000.00,248000.00,-26.55,
Stock Holdings,2026-01-05,42745981.38,-1703855.16,86.28,87.24,-496000.00,-1.10,44945836.54,44945836.54,41778423.49,251513.05,-19.10,
Miscellaneous P&L,2026-01-05,0.00,0.00,100.00,100.00,-91.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2026-01-05,-2003.52,1346.07,100.00,100.00,-2003.52,0.00,0.00,-1346.07,0.00,0.00,0.00,
Equity Holdings Tax,2026-01-05,-87.32,570.06,100.00,100.00,-87.32,0.00,0.00,-570.06,0.00,0.00,0.00,
Equity Intraday Tax,2026-01-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2026-01-05,-1916.20,776.01,100.00,100.00,-1916.20,0.00,0.00,-776.01,0.00,0.00,0.00,
MCX Tax,2026-01-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2026-01-05,-15.34,0.00,100.00,100.00,-15.34,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2026-01-05,-15.34,0.00,100.00,100.00,-15.34,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2026-01-05,2904815.33,-8255.98,107.56,107.59,-6551.56,-0.03,23290935.08,2919622.92,23053905.07,37884.79,-0.04,
SPSAR,2026-01-05,2903333.67,2045.97,107.06,107.10,-8033.22,-0.03,23290935.08,2909320.94,23053905.07,27582.81,-0.03,
NLONG,2026-01-05,9231.16,-9138.86,99.67,99.63,9231.16,0.04,23290934.88,9138.86,23053905.12,9138.86,-0.89,
SLONG,2026-01-05,7410.32,-2195.82,100.18,100.15,7410.32,0.03,23290934.88,2195.82,23053905.12,2195.82,-1.73,
PSAR,2026-01-05,5808148.99,-6210.02,107.31,107.35,-14584.78,-0.03,46581870.16,5828943.87,46107810.14,65467.60,-0.03,
LONG,2026-01-05,16641.48,-11334.68,98.95,98.92,16641.48,0.04,46581869.76,11334.68,46107810.24,11334.68,-1.53,
Total Portfolio Value,2026-01-05,5822874.27,-16768.69,105.54,105.54,140.50,0.00,46581870.00,5839502.54,46107810.00,76026.27,-0.15,
Zerodha Total Portfolio,2026-01-05,46057311.50,0.00,92.08,93.07,-496053.16,-1.07,46553364.66,46553364.66,46226395.40,326969.26,-13.98,
NPSAR1,2026-01-06,160126.64,-1006.86,103.14,103.13,99.39,0.01,1280218.01,161034.11,1293940.84,-708.50,-1.78,
NPSAR10,2026-01-06,365572.27,-6618.43,110.51,110.30,5510.96,0.19,2880490.50,366679.74,2911366.88,2758.88,0.00,
NPSAR11,2026-01-06,363518.17,-8161.41,110.49,110.36,3456.86,0.12,2880490.50,368222.72,2911366.88,4301.86,0.00,
NPSAR12,2026-01-06,363132.04,4382.97,109.52,109.40,3070.73,0.11,2880490.50,355678.34,2911366.88,-8242.52,-0.17,
NPSAR13,2026-01-06,353486.14,580.73,106.71,106.95,-6575.17,-0.23,2880490.50,359480.58,2911366.88,-4440.28,-1.02,
NPSAR2,2026-01-06,161398.95,-1481.36,102.23,102.12,1371.70,0.11,1280218.01,161508.61,1293940.84,-234.00,-3.46,
NPSAR3,2026-01-06,161444.87,-1481.36,103.10,102.99,1417.62,0.11,1280218.01,161508.61,1293940.84,-234.00,-2.93,
NPSAR4,2026-01-06,161091.32,-1689.36,107.07,106.98,1064.07,0.08,1280218.01,161716.61,1293940.84,-26.00,-0.85,
NPSAR5,2026-01-06,160365.57,-1689.36,106.36,106.33,338.32,0.03,1280218.01,161716.61,1293940.84,-26.00,-0.52,
NPSAR6,2026-01-06,161479.38,-1790.11,106.77,106.65,1452.13,0.11,1280218.01,161817.36,1293940.84,74.75,0.00,
NPSAR7,2026-01-06,163396.43,-1790.11,107.18,106.90,3369.18,0.26,1280218.01,161817.36,1293940.84,74.75,0.00,
NPSAR8,2026-01-06,163406.11,-1790.11,107.32,107.04,3378.86,0.26,1280218.01,161817.36,1293940.84,74.75,0.00,
NPSAR9,2026-01-06,163358.03,-1790.11,110.67,110.38,3330.78,0.26,1280218.01,161817.36,1293940.84,74.75,0.00,
SPSAR1,2026-01-06,157162.25,642.64,103.06,103.29,-2865.00,-0.22,1280218.01,159384.61,1293940.84,-2358.00,-2.49,
SPSAR10,2026-01-06,365775.31,-5649.87,110.21,109.99,5714.00,0.20,2880490.50,365711.18,2911366.88,1790.32,0.00,
SPSAR11,2026-01-06,364945.31,-9023.42,107.02,106.84,4884.00,0.17,2880490.50,369084.73,2911366.88,5163.87,0.00,
SPSAR12,2026-01-06,364945.31,-41.65,109.40,109.21,4884.00,0.17,2880490.50,360102.96,2911366.88,-3817.90,-0.32,
SPSAR13,2026-01-06,365122.55,-9233.49,108.82,108.63,5061.24,0.18,2880490.50,369294.80,2911366.88,5373.94,-0.26,
SPSAR2,2026-01-06,155838.51,-60.36,100.86,101.19,-4188.74,-0.33,1280218.01,160087.61,1293940.84,-1655.00,-4.12,
SPSAR3,2026-01-06,157399.85,-60.36,103.91,104.12,-2627.40,-0.21,1280218.01,160087.61,1293940.84,-1655.00,-1.60,
SPSAR4,2026-01-06,161870.90,-374.36,108.85,108.69,1843.65,0.14,1280218.01,160401.61,1293940.84,-1341.00,-0.09,
SPSAR5,2026-01-06,161712.58,-60.36,106.45,106.31,1685.33,0.13,1280218.01,160087.61,1293940.84,-1655.00,0.00,
SPSAR6,2026-01-06,161712.58,-60.36,107.26,107.12,1685.33,0.13,1280218.01,160087.61,1293940.84,-1655.00,0.00,
SPSAR7,2026-01-06,161712.58,-60.36,106.33,106.19,1685.33,0.13,1280218.01,160087.61,1293940.84,-1655.00,0.00,
SPSAR8,2026-01-06,161712.58,-60.36,105.12,104.98,1685.33,0.13,1280218.01,160087.61,1293940.84,-1655.00,0.00,
SPSAR9,2026-01-06,164239.25,1199.09,107.53,107.18,4212.00,0.33,1280218.01,158828.16,1293940.84,-2914.45,0.00,
NLONG1,2026-01-06,0.00,124.15,104.07,104.07,0.00,0.00,960163.50,-124.15,970455.62,-124.15,-0.01,
NLONG10,2026-01-06,0.00,-944.08,101.58,101.58,0.00,0.00,960163.50,944.08,970455.62,944.08,-1.27,
NLONG11,2026-01-06,0.00,-738.16,99.84,99.84,0.00,0.00,960163.50,738.16,970455.62,738.16,-1.24,
NLONG12,2026-01-06,0.00,-455.01,100.12,100.12,0.00,0.00,960163.50,455.01,970455.62,455.01,-1.14,
NLONG13,2026-01-06,-2043.66,-462.94,97.01,97.22,-2043.66,-0.21,960163.50,462.94,970455.62,462.94,-3.45,
NLONG14,2026-01-06,-1362.92,-462.94,96.93,97.07,-1362.92,-0.14,960163.50,462.94,970455.62,462.94,-3.53,
NLONG15,2026-01-06,-4338.70,-462.94,97.67,98.11,-4338.70,-0.45,960163.50,462.94,970455.62,462.94,-3.93,
NLONG16,2026-01-06,-1372.65,-462.94,100.52,100.66,-1372.65,-0.14,960163.50,462.94,970455.62,462.94,-0.97,
NLONG17,2026-01-06,-2043.66,-462.94,97.21,97.42,-2043.66,-0.21,960163.50,462.94,970455.62,462.94,-3.25,
NLONG18,2026-01-06,-1362.92,-462.94,96.97,97.11,-1362.92,-0.14,960163.50,462.94,970455.62,462.94,-3.49,
NLONG19,2026-01-06,-4338.70,-462.94,99.59,100.04,-4338.70,-0.45,960163.50,462.94,970455.62,462.94,-2.03,
NLONG2,2026-01-06,0.00,-944.08,101.69,101.69,0.00,0.00,960163.50,944.08,970455.62,944.08,0.00,
NLONG20,2026-01-06,-1372.65,-462.94,101.14,101.28,-1372.65,-0.14,960163.50,462.94,970455.62,462.94,-0.58,
NLONG21,2026-01-06,-2043.66,-453.10,95.97,96.17,-2043.66,-0.21,960163.50,453.10,970455.62,453.10,-4.26,
NLONG22,2026-01-06,-1362.92,-453.10,95.59,95.73,-1362.92,-0.14,960163.50,453.10,970455.62,453.10,-4.66,
NLONG23,2026-01-06,-2892.46,708.93,96.82,97.11,-2892.46,-0.30,960163.50,-708.93,970455.62,-708.93,-3.53,
NLONG24,2026-01-06,-915.10,708.93,97.53,97.62,-915.10,-0.10,960163.50,-708.93,970455.62,-708.93,-2.47,
NLONG3,2026-01-06,0.00,-738.16,99.71,99.71,0.00,0.00,960163.50,738.16,970455.62,738.16,-1.54,
NLONG4,2026-01-06,0.00,-455.01,97.34,97.34,0.00,0.00,960163.50,455.01,970455.62,455.01,-2.66,
NLONG5,2026-01-06,0.00,124.15,106.10,106.10,0.00,0.00,960163.50,-124.15,970455.62,-124.15,-0.01,
NLONG6,2026-01-06,0.00,-944.08,101.62,101.62,0.00,0.00,960163.50,944.08,970455.62,944.08,-0.13,
NLONG7,2026-01-06,0.00,-738.16,100.78,100.78,0.00,0.00,960163.50,738.16,970455.62,738.16,-1.65,
NLONG8,2026-01-06,0.00,-455.01,98.57,98.57,0.00,0.00,960163.50,455.01,970455.62,455.01,-2.67,
NLONG9,2026-01-06,0.00,124.15,104.90,104.90,0.00,0.00,960163.50,-124.15,970455.62,-124.15,-0.01,
SLONG1,2026-01-06,0.00,618.33,101.00,101.00,0.00,0.00,960163.50,-618.33,970455.62,-618.33,-1.04,
SLONG10,2026-01-06,0.00,19.37,100.85,100.85,0.00,0.00,960163.50,-19.37,970455.62,-19.37,-2.07,
SLONG11,2026-01-06,0.00,-294.47,103.81,103.81,0.00,0.00,960163.50,294.47,970455.62,294.47,-1.70,
SLONG12,2026-01-06,0.00,237.17,99.61,99.61,0.00,0.00,960163.50,-237.17,970455.62,-237.17,-4.21,
SLONG13,2026-01-06,1886.61,-1137.59,99.71,99.51,1886.61,0.20,960163.50,1137.59,970455.62,1137.59,-2.68,
SLONG14,2026-01-06,1711.06,-1137.59,97.40,97.23,1711.06,0.18,960163.50,1137.59,970455.62,1137.59,-4.38,
SLONG15,2026-01-06,-1079.69,-1137.59,100.28,100.39,-1079.69,-0.11,960163.50,1137.59,970455.62,1137.59,-4.30,
SLONG16,2026-01-06,1740.99,-1137.59,101.58,101.40,1740.99,0.18,960163.50,1137.59,970455.62,1137.59,-4.37,
SLONG17,2026-01-06,1886.61,-1137.59,98.96,98.77,1886.61,0.20,960163.50,1137.59,970455.62,1137.59,-2.32,
SLONG18,2026-01-06,1711.06,-1137.59,96.79,96.62,1711.06,0.18,960163.50,1137.59,970455.62,1137.59,-4.36,
SLONG19,2026-01-06,-1079.69,-1137.59,101.54,101.65,-1079.69,-0.11,960163.50,1137.59,970455.62,1137.59,-4.29,
SLONG2,2026-01-06,0.00,19.37,100.92,100.92,0.00,0.00,960163.50,-19.37,970455.62,-19.37,-1.88,
SLONG20,2026-01-06,1740.99,-1137.59,102.23,102.04,1740.99,0.18,960163.50,1137.59,970455.62,1137.59,-3.90,
SLONG21,2026-01-06,1886.61,-464.94,98.35,98.16,1886.61,0.20,960163.50,464.94,970455.62,464.94,-1.81,
SLONG22,2026-01-06,1711.06,-464.94,95.84,95.67,1711.06,0.18,960163.50,464.94,970455.62,464.94,-4.32,
SLONG23,2026-01-06,-1098.79,439.54,97.32,97.43,-1098.79,-0.11,960163.50,-439.54,970455.62,-439.54,-3.58,
SLONG24,2026-01-06,1336.89,439.54,97.54,97.40,1336.89,0.14,960163.50,-439.54,970455.62,-439.54,-4.11,
SLONG3,2026-01-06,0.00,-294.47,103.05,103.05,0.00,0.00,960163.50,294.47,970455.62,294.47,-4.06,
SLONG4,2026-01-06,0.00,237.17,100.19,100.19,0.00,0.00,960163.50,-237.17,970455.62,-237.17,-3.59,
SLONG5,2026-01-06,0.00,618.33,100.81,100.81,0.00,0.00,960163.50,-618.33,970455.62,-618.33,-1.48,
SLONG6,2026-01-06,0.00,19.37,101.44,101.44,0.00,0.00,960163.50,-19.37,970455.62,-19.37,-1.25,
SLONG7,2026-01-06,0.00,-294.47,104.40,104.40,0.00,0.00,960163.50,294.47,970455.62,294.47,-3.51,
SLONG8,2026-01-06,0.00,237.17,99.61,99.61,0.00,0.00,960163.50,-237.17,970455.62,-237.17,-4.06,
SLONG9,2026-01-06,0.00,618.33,101.19,101.19,0.00,0.00,960163.50,-618.33,970455.62,-618.33,-2.10,
Liquidbees Stock Holdings,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2026-01-06,9676569.39,0.00,102.90,102.87,2588.01,0.03,9673981.38,9673981.38,11377836.54,0.00,0.00,
Small Cap Stock Holdings,2026-01-06,32848000.00,0.00,80.44,80.99,-224000.00,-0.68,33072000.00,33072000.00,33568000.00,-496000.00,-27.05,
Debt Stock Holdings,2026-01-06,9676569.39,0.00,102.90,102.87,2588.01,0.03,9673981.38,9673981.38,11377836.54,0.00,0.00,
Equity Stock Holdings,2026-01-06,32848000.00,0.00,80.44,80.99,-224000.00,-0.68,33072000.00,33072000.00,33568000.00,-496000.00,-27.05,
Stock Holdings,2026-01-06,42524569.39,0.00,85.83,86.28,-221411.99,-0.52,42745981.38,42745981.38,44945836.54,-496000.00,-19.52,
Miscellaneous P&L,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2026-01-06,-2161.81,2003.52,100.00,100.00,-2161.81,0.00,0.00,-2003.52,0.00,0.00,0.00,
Equity Holdings Tax,2026-01-06,0.00,87.32,100.00,100.00,0.00,0.00,0.00,-87.32,0.00,0.00,0.00,
Equity Intraday Tax,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2026-01-06,-2161.81,1916.20,100.00,100.00,-2161.81,0.00,0.00,-1916.20,0.00,0.00,0.00,
MCX Tax,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2026-01-06,-35.40,15.34,100.00,100.00,-35.40,0.00,0.00,-15.34,0.00,0.00,0.00,
Equity Other Debits and Credits,2026-01-06,-35.40,15.34,100.00,100.00,-35.40,0.00,0.00,-15.34,0.00,0.00,0.00,
NPSAR,2026-01-06,2901775.94,-24324.86,107.66,107.56,21285.43,0.09,23043924.09,2904815.33,23290935.08,-6551.56,0.00,
SPSAR,2026-01-06,2904149.58,-22843.20,107.17,107.06,23659.07,0.10,23043924.09,2903333.67,23290935.08,-8033.22,0.00,
NLONG,2026-01-06,-25450.00,-9231.16,99.56,99.67,-25450.00,-0.11,23043924.00,9231.16,23290934.88,9231.16,-1.00,
SLONG,2026-01-06,12353.71,-7410.32,100.23,100.18,12353.71,0.05,23043924.00,7410.32,23290934.88,7410.32,-1.68,
PSAR,2026-01-06,5805925.52,-47168.06,107.42,107.31,44944.50,0.10,46087848.18,5808148.99,46581870.16,-14584.78,0.00,
LONG,2026-01-06,-13096.29,-16641.48,98.92,98.95,-13096.29,-0.03,46087848.00,16641.48,46581869.76,16641.48,-1.56,
Total Portfolio Value,2026-01-06,5790667.42,-61893.34,105.60,105.54,29686.40,0.06,46087848.00,5822874.27,46581870.00,140.50,-0.09,
Zerodha Total Portfolio,2026-01-06,45865550.51,0.00,91.69,92.08,-191760.99,-0.42,46057311.50,46057311.50,46553364.66,-496053.16,-14.35,
NPSAR1,2026-01-07,158757.48,-1031.16,103.11,103.14,-338.00,-0.03,1272763.87,160126.64,1280218.01,99.39,-1.81,
NPSAR10,2026-01-07,362846.34,-7607.43,110.70,110.51,4881.50,0.17,2863718.69,365572.27,2880490.50,5510.96,0.00,
NPSAR11,2026-01-07,361575.76,-5553.33,110.63,110.49,3610.92,0.13,2863718.69,363518.17,2880490.50,3456.86,0.00,
NPSAR12,2026-01-07,355270.85,-5167.20,109.42,109.52,-2693.99,-0.09,2863718.69,363132.04,2880490.50,3070.73,-0.26,
NPSAR13,2026-01-07,355038.81,4478.70,106.60,106.71,-2926.03,-0.10,2863718.69,353486.14,2880490.50,-6575.17,-1.12,
NPSAR2,2026-01-07,155627.45,-2303.47,101.95,102.23,-3468.03,-0.27,1272763.87,161398.95,1280218.01,1371.70,-3.72,
NPSAR3,2026-01-07,158634.45,-2349.39,103.06,103.10,-461.03,-0.04,1272763.87,161444.87,1280218.01,1417.62,-2.97,
NPSAR4,2026-01-07,158027.29,-1995.84,106.98,107.07,-1068.19,-0.08,1272763.87,161091.32,1280218.01,1064.07,-0.94,
NPSAR5,2026-01-07,161835.23,-1270.09,106.59,106.36,2739.75,0.22,1272763.87,160365.57,1280218.01,338.32,-0.31,
NPSAR6,2026-01-07,161835.23,-2383.90,107.00,106.77,2739.75,0.22,1272763.87,161479.38,1280218.01,1452.13,0.00,
NPSAR7,2026-01-07,161835.23,-4300.95,107.41,107.18,2739.75,0.22,1272763.87,163396.43,1280218.01,3369.18,0.00,
NPSAR8,2026-01-07,161835.23,-4310.63,107.55,107.32,2739.75,0.22,1272763.87,163406.11,1280218.01,3378.86,0.00,
NPSAR9,2026-01-07,161835.23,-4262.55,110.91,110.67,2739.75,0.22,1272763.87,163358.03,1280218.01,3330.78,0.00,
SPSAR1,2026-01-07,153678.22,1933.23,102.62,103.06,-5417.26,-0.43,1272763.87,157162.25,1280218.01,-2865.00,-2.90,
SPSAR10,2026-01-07,359842.84,-7810.47,110.28,110.21,1878.00,0.07,2863718.69,365775.31,2880490.50,5714.00,0.00,
SPSAR11,2026-01-07,360012.00,-6980.47,107.10,107.02,2047.16,0.07,2863718.69,364945.31,2880490.50,4884.00,0.00,
SPSAR12,2026-01-07,360891.08,-6980.47,109.51,109.40,2926.24,0.10,2863718.69,364945.31,2880490.50,4884.00,-0.22,
SPSAR13,2026-01-07,355700.56,-7157.71,108.73,108.82,-2264.28,-0.08,2863718.69,365122.55,2880490.50,5061.24,-0.34,
SPSAR2,2026-01-07,162528.48,3256.97,101.13,100.86,3433.00,0.27,1272763.87,155838.51,1280218.01,-4188.74,-3.86,
SPSAR3,2026-01-07,162189.48,1695.63,104.16,103.91,3094.00,0.24,1272763.87,157399.85,1280218.01,-2627.40,-1.36,
SPSAR4,2026-01-07,161486.48,-2775.42,109.05,108.85,2391.00,0.19,1272763.87,161870.90,1280218.01,1843.65,0.00,
SPSAR5,2026-01-07,161486.48,-2617.10,106.65,106.45,2391.00,0.19,1272763.87,161712.58,1280218.01,1685.33,0.00,
